,number_week,ISO3,artist_individual,artist_genre,true_streams
8972,20210429,DOM,Los Legendarios,trap latino,55512.0
8973,20210429,DOM,Wisin,latin hip hop,55512.0
8974,20210429,DOM,Juhn,reggaeton flow,54854.5
8975,20210429,DOM,Bad Bunny,reggaeton,53229.0
8976,20210429,DOM,Jhay Cortez,trap latino,53229.0
8977,20210429,DOM,KAROL G,reggaeton,51456.0
8978,20210429,DOM,Mariah Angeliq,latin pop,51456.0
8979,20210429,DOM,Bad Bunny,trap latino,50642.5
8980,20210429,ECU,Christian Nodal,mariachi,240851.0
8981,20210429,ECU,Gera MX,rap conciencia,240851.0
8982,20210429,ECU,Jhay Cortez,trap latino,234185.0
8983,20210429,ECU,Sech,reggaeton,213300.0
8984,20210429,ECU,Bad Bunny,latin,211988.5
8985,20210429,ECU,Myke Towers,latin,209902.0
8986,20210429,ECU,Sebastian Yatra,colombian pop,209902.0
8987,20210429,ECU,Flow La Movie,reggaeton,176586.5
8988,20210429,ECU,Nio Garcia,trap latino,176586.5
8989,20210429,ECU,Boza,latin pop,145655.0
8990,20210429,ECU,KAROL G,reggaeton colombiano,121806.0
8991,20210429,EGY,Marwan Pablo,egyptian hip hop,131747.0
8992,20210429,EGY,Marwan Pablo,egyptian trap,75630.0
8993,20210429,EGY,Lil Nas X,lgbtq+ hip hop,53912.0
8994,20210429,EGY,Masked Wolf,australian hip hop,46831.0
8995,20210429,EGY,LZHYMR,0,42406.5
8996,20210429,EGY,Wegz,egyptian hip hop,42406.5
8997,20210429,EGY,Wegz,egyptian trap,38354.0
8998,20210429,EGY,AURORA,art pop,33769.0
8999,20210429,EGY,Mohamed Zizo,mahraganat,18411.5
9000,20210429,EGY,Mostafa el Degwy,mahraganat,18411.5
9001,20210429,ESP,Myke Towers,reggaeton,3135356.0
9002,20210429,ESP,Sech,latin,2617271.0
9003,20210429,ESP,Daviles de Novelda,flamenco urbano,2511862.0
9004,20210429,ESP,Sebastian Yatra,latin,2246250.0
9005,20210429,ESP,Flow La Movie,reggaeton,1597096.0
9006,20210429,ESP,Jhay Cortez,latin,1268237.0
9007,20210429,ESP,Los Legendarios,reggaeton flow,1268237.0
9008,20210429,ESP,Wisin,trap latino,1268237.0
9009,20210429,ESP,Nio Garcia,latin,1260416.0
9010,20210429,ESP,Myke Towers,trap latino,1016136.0
9011,20210429,ESP,Alex Rose,reggaeton,960345.0
9012,20210429,EST,Lil Nas X,pop,42835.0
9013,20210429,EST,Masked Wolf,australian hip hop,29608.0
9014,20210429,EST,Polo G,chicago rap,18599.0
9015,20210429,EST,Glass Animals,gauze pop,17044.0
9016,20210429,EST,Doja Cat,pop,13325.0
9017,20210429,EST,SZA,r&b,13325.0
9018,20210429,EST,Heleza,estonian pop,11703.5
9019,20210429,EST,villemdrillem,estonian pop,11703.5
9020,20210429,EST,boipepperoni,0,9827.0
9021,20210429,EST,villemdrillem,estonian hip hop,9827.0
9022,20210429,EST,DaBaby,rap,9326.0
9023,20210429,FIN,Lil Nas X,pop,362501.0
9024,20210429,FIN,Haloo Helsinki!,suomi rock,258653.0
9025,20210429,FIN,Masked Wolf,australian hip hop,236174.0
9026,20210429,FIN,Etta,finnish dance pop,204194.0
9027,20210429,FIN,Blind Channel,trancecore,200228.0
9028,20210429,FIN,Kaija Koo,finnish dance pop,199859.0
9029,20210429,FIN,Nuteh Jonez,finnish drill,113936.5
9030,20210429,FIN,YB026,finnish drill,113936.5
9031,20210429,FIN,Doja Cat,dance pop,103790.5
9032,20210429,FIN,SZA,pop,103790.5
9033,20210429,FIN,Daniel Caesar,r&b,72122.0
9034,20210429,FRA,Gazo,drill francais,2421958.0
9035,20210429,FRA,Lil Nas X,pop,2411867.0
9036,20210429,FRA,Naps,pop urbaine,2359674.0
9037,20210429,FRA,Moha K,pop urbaine,1733623.0
9038,20210429,FRA,Tayc,pop urbaine,1614607.0
9039,20210429,FRA,Damso,rap conscient,1249376.0
9040,20210429,FRA,Booba,rap conscient,680836.5
9041,20210429,FRA,JSX,0,680836.5
9042,20210429,FRA,Kore,pop urbaine,678167.0
9043,20210429,FRA,Ninho,french hip hop,678167.0
9044,20210429,FRA,Jul,francoton,605323.0
9045,20210429,GBR,Lil Nas X,pop,3460160.0
9046,20210429,GBR,Polo G,chicago rap,2463583.0
9047,20210429,GBR,Tiësto,trance,1674895.0
9048,20210429,GBR,Olivia Rodrigo,pop,1622684.0
9049,20210429,GBR,Doja Cat,dance pop,1176208.5
9050,20210429,GBR,SZA,pop,1176208.5
9051,20210429,GBR,Daniel Caesar,r&b,850883.6666666666
9052,20210429,GBR,Giveon,pop,850883.6666666666
9053,20210429,GBR,Justin Bieber,canadian pop,850883.6666666666
9054,20210429,GBR,DaBaby,rap,849381.5
9055,20210429,GBR,Dua Lipa,pop,849381.5
9056,20210429,GRC,Light,greek hip hop,545865.0
9057,20210429,GRC,SNIK,greek trap,543532.0
9058,20210429,GRC,Lil Nas X,pop,218935.0
9059,20210429,GRC,Sin Laurent,greek trap,168757.0
9060,20210429,GRC,TOQUEL,greek hip hop,168757.0
9061,20210429,GRC,Mad Clip,greek hip hop,167741.0
9062,20210429,GRC,Masked Wolf,australian hip hop,128396.0
9063,20210429,GRC,Beyond,0,75432.66666666667
9064,20210429,GRC,Rack,greek drill,75432.66666666667
9065,20210429,GRC,Saske,greek pop,75432.66666666667
9066,20210429,GRC,Bossikan,greek trap,72133.33333333333
9067,20210429,GTM,Christian Nodal,mariachi,442332.0
9068,20210429,GTM,Gera MX,rap conciencia,442332.0
9069,20210429,GTM,Jhay Cortez,trap latino,240666.1666666667
9070,20210429,GTM,Bad Bunny,trap latino,217683.5
9071,20210429,GTM,Christian Nodal,musica mexicana,208521.0
9072,20210429,GTM,Sech,trap latino,180933.0
9073,20210429,GTM,Flow La Movie,reggaeton,131748.5
9074,20210429,GTM,Nio Garcia,latin,131748.5
9075,20210429,GTM,Los Legendarios,reggaeton flow,121019.66666666667
9076,20210429,GTM,Wisin,trap latino,121019.66666666667
9077,20210429,GTM,Juhn,latin,117354.5
9078,20210429,HKG,Terence Lam,cantopop,767896.5
9079,20210429,HKG,Edan 呂爵安,hk-pop,155686.0
9080,20210429,HKG,Hins Cheung,c-pop,116709.0
9081,20210429,HKG,Jace Chan,hong kong hip hop,70895.5
9082,20210429,HKG,Doja Cat,pop,50619.5
9083,20210429,HKG,SZA,pop,50619.5
9084,20210429,HKG,Daniel Caesar,canadian contemporary r&b,49308.0
9085,20210429,HKG,Giveon,r&b,49308.0
9086,20210429,HKG,Justin Bieber,pop,49308.0
9087,20210429,HKG,Anderson .Paak,escape room,32242.0
9088,20210429,HKG,Bruno Mars,pop,32242.0
9089,20210429,HND,Christian Nodal,nueva musica mexicana,86908.5
9090,20210429,HND,Gera MX,mexican hip hop,86908.5
9091,20210429,HND,Bad Bunny,reggaeton,85834.0
9092,20210429,HND,Sech,panamanian pop,70873.0
9093,20210429,HND,Jhay Cortez,latin,47750.5
9094,20210429,HND,Flow La Movie,trap latino,45127.0
9095,20210429,HND,Nio Garcia,trap latino,45127.0
9096,20210429,HND,Jhay Cortez,reggaeton,45027.0
9097,20210429,HND,Los Legendarios,reggaeton flow,45027.0
9098,20210429,HND,Wisin,latin hip hop,45027.0
9099,20210429,HND,Juhn,trap latino,40512.5
9100,20210429,HUN,Lil Nas X,pop,201303.0
9101,20210429,HUN,LMEN PRALA,magyar trap,149529.66666666666
9102,20210429,HUN,Masked Wolf,australian hip hop,134041.0
9103,20210429,HUN,Tiësto,tropical house,116407.0
9104,20210429,HUN,DaBaby,north carolina hip hop,52935.5
9105,20210429,HUN,Dua Lipa,uk pop,52935.5
9106,20210429,HUN,Bsw,hungarian edm,52054.666666666664
9107,20210429,HUN,T. Danny,hungarian pop,52054.666666666664
9108,20210429,HUN,Joel Corry,pop dance,42059.5
9109,20210429,HUN,MNEK,uk contemporary r&b,42059.5
9110,20210429,HUN,Dermot Kennedy,pop,41960.5
9111,20210429,IDN,Pamungkas,indonesian pop,2814298.0
9112,20210429,IDN,Weeekly,k-pop,1635965.0
9113,20210429,IDN,Giveon,pop,1505674.0
9114,20210429,IDN,GANGGA,indonesian singer-songwriter,1426022.0
9115,20210429,IDN,Juicy Luicy,indonesian pop,1324120.0
9116,20210429,IDN,Nadin Amizah,indonesian pop,1306624.0
9117,20210429,IDN,Pink Sweat$,chill r&b,1159521.0
9118,20210429,IDN,Judika,indonesian pop,1039602.0
9119,20210429,IDN,Lil Nas X,lgbtq+ hip hop,989058.0
9120,20210429,IDN,Anderson .Paak,escape room,625387.0
9121,20210429,IDN,Bruno Mars,dance pop,625387.0
9122,20210429,IND,Lil Nas X,pop,1754534.0
9123,20210429,IND,AURORA,norwegian pop,1648111.0
9124,20210429,IND,Masked Wolf,australian hip hop,1124801.0
9125,20210429,IND,Duncan Laurence,dutch pop,1070309.0
9126,20210429,IND,King,desi pop,1036279.0
9127,20210429,IND,Daniel Caesar,canadian contemporary r&b,570297.6666666666
9128,20210429,IND,Giveon,pop,570297.6666666666
9129,20210429,IND,Justin Bieber,pop,570297.6666666666
9130,20210429,IND,Emraan Hashmi,0,402285.25
9131,20210429,IND,Jubin Nautiyal,hare krishna,402285.25
9132,20210429,IND,Nusrat Fateh Ali Khan,qawwali,402285.25
9133,20210429,IRL,Lil Nas X,pop,474442.0
9134,20210429,IRL,Polo G,chicago rap,324883.0
9135,20210429,IRL,Glass Animals,shiver pop,301307.0
9136,20210429,IRL,Olivia Rodrigo,pop,272848.0
9137,20210429,IRL,Tiësto,big room,260129.0
9138,20210429,IRL,DaBaby,north carolina hip hop,151311.5
9139,20210429,IRL,Dua Lipa,uk pop,151311.5
9140,20210429,IRL,Doja Cat,dance pop,149796.5
9141,20210429,IRL,SZA,pop,149796.5
9142,20210429,IRL,Daniel Caesar,canadian contemporary r&b,111597.66666666667
9143,20210429,IRL,Giveon,r&b,111597.66666666667
9144,20210429,ISL,BRÍET,icelandic singer-songwriter,44543.5
9145,20210429,ISL,Lil Nas X,pop,43512.0
9146,20210429,ISL,Polo G,chicago rap,42250.0
9147,20210429,ISL,KALEO,modern rock,25550.0
9148,20210429,ISL,Bubbi Morthens,icelandic pop,17410.5
9149,20210429,ISL,DJ Muscleboy,icelandic pop,16003.5
9150,20210429,ISL,Manswess,0,16003.5
9151,20210429,ISL,GDRN,icelandic pop,14767.5
9152,20210429,ISL,Jón Jónsson,icelandic pop,14767.5
9153,20210429,ISL,Birnir,icelandic hip hop,14282.0
9154,20210429,ISL,Páll Óskar,icelandic pop,14282.0
9155,20210429,ISR,Eden Hason,israeli mediterranean,231763.5
9156,20210429,ISR,Lil Nas X,lgbtq+ hip hop,205935.0
9157,20210429,ISR,Ran Danker,festigal,189605.0
9158,20210429,ISR,Masked Wolf,australian hip hop,174038.0
9159,20210429,ISR,Noa Kirel,israeli pop,145871.0
9160,20210429,ISR,Omer Adam,israeli pop,145025.0
9161,20210429,ISR,Noga Erez,israeli indie,128801.0
9162,20210429,ISR,Eden Ben Zaken,israeli mediterranean,72501.5
9163,20210429,ISR,Itay Galo,0,72501.5
9164,20210429,ISR,Jasmin Moallem,israeli pop,65626.5
9165,20210429,ISR,Daniel Caesar,canadian contemporary r&b,62936.333333333336
9166,20210429,ITA,sangiovanni,0,3954057.0
9167,20210429,ITA,Aka 7even,italian pop,2302030.0
9168,20210429,ITA,Madame,trap italiana,1985591.0
9169,20210429,ITA,Deddy,italian pop,1689106.0
9170,20210429,ITA,Lil Nas X,pop,1677775.0
9171,20210429,ITA,Ultimo,italian pop,1661888.0
9172,20210429,ITA,Irama,italian adult pop,1659487.0
9173,20210429,ITA,Colapesce,indie siciliano,787214.5
9174,20210429,ITA,Dimartino,indie siciliano,787214.5
9175,20210429,ITA,BLANCO,italian pop,551990.6666666666
9176,20210429,ITA,MACE,italian hip hop,551990.6666666666
9177,20210429,JPN,YOASOBI,j-pop,3253963.0
9178,20210429,JPN,BTS,k-pop,2880624.0
9179,20210429,JPN,Yuuri,japanese singer-songwriter,2025096.0
9180,20210429,JPN,Awesome City Club,japanese alternative rock,1635267.0
9181,20210429,JPN,YOASOBI,japanese teen pop,1574286.0
9182,20210429,JPN,NiziU,j-pop,1293883.0
9183,20210429,JPN,Ado,j-pop,1273798.0
9184,20210429,JPN,ONE OK ROCK,j-poprock,1222226.0
9185,20210429,KOR,IU,k-pop,126073.0
9186,20210429,KOR,STAYC,k-pop girl group,57615.0
9187,20210429,KOR,BTS,k-pop boy group,49746.0
9188,20210429,KOR,ROSÉ,k-pop,47607.0
9189,20210429,KOR,Lil Nas X,lgbtq+ hip hop,47369.0
9190,20210429,KOR,Daniel Caesar,pop,41401.333333333336
9191,20210429,KOR,Giveon,pop,41401.333333333336
9192,20210429,KOR,Justin Bieber,pop,41401.333333333336
9193,20210429,KOR,Doja Cat,pop,34874.5
9194,20210429,KOR,SZA,pop,34874.5
9195,20210429,KOR,Ariana Grande,pop,24544.0
9196,20210429,LTU,Lil Nas X,lgbtq+ hip hop,58625.0
9197,20210429,LTU,Masked Wolf,australian hip hop,37646.0
9198,20210429,LTU,Bardachiokas,0,33056.0
9199,20210429,LTU,Tiësto,dance pop,28788.0
9200,20210429,LTU,Doja Cat,pop,20167.0
9201,20210429,LTU,SZA,pop,20167.0
9202,20210429,LTU,DaBaby,north carolina hip hop,15177.5
9203,20210429,LTU,Dua Lipa,pop,15177.5
9204,20210429,LTU,Ariana Grande,pop,14893.5
9205,20210429,LTU,The Weeknd,pop,14893.5
9206,20210429,LTU,Daniel Caesar,canadian contemporary r&b,12283.0
9207,20210429,LUX,Lil Nas X,lgbtq+ hip hop,32059.0
9208,20210429,LUX,Masked Wolf,australian hip hop,19407.0
9209,20210429,LUX,Polo G,chicago rap,16759.0
9210,20210429,LUX,Tiësto,brostep,13200.0
9211,20210429,LUX,Gazo,rap francais,12223.0
9212,20210429,LUX,Daniel Caesar,pop,8447.0
9213,20210429,LUX,Giveon,pop,8447.0
9214,20210429,LUX,Justin Bieber,pop,8447.0
9215,20210429,LUX,Doja Cat,dance pop,6927.0
9216,20210429,LUX,SZA,r&b,6927.0
9217,20210429,LUX,DaBaby,rap,6472.0
9218,20210429,LVA,Lil Nas X,lgbtq+ hip hop,42715.0
9219,20210429,LVA,Masked Wolf,australian hip hop,30683.0
9220,20210429,LVA,Polo G,chicago rap,23730.0
9221,20210429,LVA,Glass Animals,gauze pop,23301.0
9222,20210429,LVA,Tiësto,tropical house,20514.0
9223,20210429,LVA,AURORA,art pop,19212.0
9224,20210429,LVA,Doja Cat,pop,13345.0
9225,20210429,LVA,SZA,r&b,13345.0
9226,20210429,LVA,DaBaby,north carolina hip hop,11590.0
9227,20210429,LVA,Dua Lipa,pop,11590.0
9228,20210429,LVA,Daniel Caesar,r&b,7683.0
9229,20210429,MAR,ElGrandeToto,rap maroc,255925.0
9230,20210429,MAR,Tagne,rap maroc,144472.0
9231,20210429,MAR,Plylist,rap maroc,133450.0
9232,20210429,MAR,ElGrandeToto,arabic hip hop,90941.5
9233,20210429,MAR,Lil Nas X,pop,79956.0
9234,20210429,MAR,Inkonnu,rap maroc,65024.0
9235,20210429,MAR,CKay,afro r&b,31926.0
9236,20210429,MAR,Smallx,rap maroc,30047.0
9237,20210429,MAR,Hamza,french hip hop,28968.5
9238,20210429,MEX,Christian Nodal,mariachi,8425032.5
9239,20210429,MEX,Gera MX,rap conciencia,8425032.5
9240,20210429,MEX,Kali Uchis,dance pop,3765379.0
9241,20210429,MEX,Sech,trap latino,2643141.0
9242,20210429,MEX,KAROL G,reggaeton,2594788.0
9243,20210429,MEX,Flow La Movie,trap latino,2051593.5
9244,20210429,MEX,Nio Garcia,trap latino,2051593.5
9245,20210429,MEX,Bad Bunny,latin,1969940.5
9246,20210429,MEX,Jhay Cortez,reggaeton,1969940.5
9247,20210429,MEX,Jhay Cortez,trap latino,1841058.0
9248,20210429,MEX,Los Legendarios,reggaeton flow,1841058.0
9249,20210429,MYS,Olivia Rodrigo,pop,537461.0
9250,20210429,MYS,Giveon,r&b,524409.0
9251,20210429,MYS,Pink Sweat$,chill r&b,255353.0
9252,20210429,MYS,Lil Nas X,lgbtq+ hip hop,253499.0
9253,20210429,MYS,ROSÉ,k-pop,240316.0
9254,20210429,MYS,Doja Cat,pop,154089.0
9255,20210429,MYS,SZA,r&b,154089.0
9256,20210429,MYS,Anderson .Paak,escape room,144959.66666666666
9257,20210429,MYS,Bruno Mars,dance pop,144959.66666666666
9258,20210429,MYS,Silk Sonic,0,144959.66666666666
9259,20210429,MYS,Daniel Caesar,pop,135570.0
9260,20210429,NIC,Bad Bunny,reggaeton,45318.0
9261,20210429,NIC,Christian Nodal,nueva musica mexicana,42422.0
9262,20210429,NIC,Gera MX,rap conciencia,42422.0
9263,20210429,NIC,Myke Towers,reggaeton,36737.5
9264,20210429,NIC,Lil Nas X,pop,29050.0
9265,20210429,NIC,Jhay Cortez,latin,25854.0
9266,20210429,NIC,Juhn,latin,20748.5
9267,20210429,NIC,ROSALÍA,r&b en espanol,19464.0
9268,20210429,NIC,Jhay Cortez,trap latino,19180.666666666668
9269,20210429,NIC,Los Legendarios,trap latino,19180.666666666668
9270,20210429,NIC,Wisin,latin hip hop,19180.666666666668
9271,20210429,NLD,Lil Nas X,lgbtq+ hip hop,1535979.0
9272,20210429,NLD,Suzan & Freek,dutch rock,1203273.0
9273,20210429,NLD,Masked Wolf,australian hip hop,1068417.0
9274,20210429,NLD,Maan,dutch pop,866864.5
9275,20210429,NLD,Snelle,dutch pop,866864.5
9276,20210429,NLD,Daniel Caesar,canadian contemporary r&b,556730.0
9277,20210429,NLD,Giveon,r&b,556730.0
9278,20210429,NLD,Justin Bieber,pop,556730.0
9279,20210429,NLD,P!nk,dance pop,504060.0
9280,20210429,NLD,Willow Sage Hart,show tunes,504060.0
9281,20210429,NLD,Donnie,dutch hip hop,491693.0
9282,20210429,NOR,Lil Nas X,lgbtq+ hip hop,749956.0
9283,20210429,NOR,Polo G,chicago rap,514476.0
9284,20210429,NOR,Soppgirobygget,russelater,482624.0
9285,20210429,NOR,El Papi,russelater,471387.0
9286,20210429,NOR,Emma Steinbakken,scandipop,429088.0
9287,20210429,NOR,Halva Priset,norwegian pop,400392.0
9288,20210429,NOR,Maria Mena,norwegian pop,400392.0
9289,20210429,NOR,Doja Cat,pop,277857.5
9290,20210429,NOR,SZA,pop,277857.5
9291,20210429,NOR,James Gillespie,indie anthem-folk,244490.5
9292,20210429,NOR,Kygo,pop,244490.5
9293,20210429,NZL,Giveon,pop,388249.6666666667
9294,20210429,NZL,Lil Nas X,lgbtq+ hip hop,292800.0
9295,20210429,NZL,Polo G,chicago rap,246818.0
9296,20210429,NZL,Masked Wolf,australian hip hop,217126.0
9297,20210429,NZL,SIX60,pacific islands pop,216581.0
9298,20210429,NZL,Glass Animals,indietronica,207776.0
9299,20210429,NZL,Olivia Rodrigo,pop,203459.0
9300,20210429,NZL,Doja Cat,pop,153254.5
9301,20210429,NZL,SZA,r&b,153254.5
9302,20210429,NZL,Daniel Caesar,canadian contemporary r&b,107123.66666666667
9303,20210429,NZL,Justin Bieber,canadian pop,107123.66666666667
9304,20210429,PAN,Boza,latin pop,224356.0
9305,20210429,PAN,Boza,latin,208243.0
9306,20210429,PAN,Sech,panamanian pop,146443.0
9307,20210429,PAN,Jhay Cortez,latin,108321.66666666666
9308,20210429,PAN,Boza,trap latino,99144.0
9309,20210429,PAN,Juhn,latin,63994.5
9310,20210429,PAN,Myke Towers,reggaeton,63994.5
9311,20210429,PAN,KAROL G,latin,60866.5
9312,20210429,PAN,Mariah Angeliq,latin pop,60866.5
9313,20210429,PAN,Los Legendarios,trap latino,56237.666666666664
9314,20210429,PAN,Wisin,trap latino,56237.666666666664
9315,20210429,PER,Myke Towers,reggaeton,689503.5
9316,20210429,PER,Sebastian Yatra,colombian pop,689503.5
9317,20210429,PER,Sech,panamanian pop,533048.0
9318,20210429,PER,Explosión De Iquitos,cumbia peruana,489526.0
9319,20210429,PER,Jhay Cortez,latin,350184.0
9320,20210429,PER,Los Legendarios,trap latino,350184.0
9321,20210429,PER,Wisin,latin hip hop,350184.0
9322,20210429,PER,Flow La Movie,reggaeton,341527.0
9323,20210429,PER,Nio Garcia,trap latino,341527.0
9324,20210429,PER,Juhn,reggaeton,329871.5
9325,20210429,PER,Myke Towers,trap latino,329871.5
9326,20210429,PHL,Zack Tabudlo,opm,2584937.0
9327,20210429,PHL,Olivia Rodrigo,pop,2181266.0
9328,20210429,PHL,Giveon,r&b,1437418.0
9329,20210429,PHL,Zack Tabudlo,acoustic opm,1226982.0
9330,20210429,PHL,Pink Sweat$,bedroom soul,1168479.0
9331,20210429,PHL,John Roa,opm,1015428.0
9332,20210429,PHL,Angela Ken,pinoy singer-songwriter,1003253.0
9333,20210429,PHL,Anderson .Paak,escape room,594864.3333333334
9334,20210429,PHL,Bruno Mars,pop,594864.3333333334
9335,20210429,PHL,Silk Sonic,0,594864.3333333334
9336,20210429,PHL,Daniel Caesar,r&b,591337.3333333334
9337,20210429,POL,Sobel,polish pop,1645165.6666666665
9338,20210429,POL,Mata,polish trap,1385888.0
9339,20210429,POL,Piotrek Lewandowski,0,1149544.0
9340,20210429,POL,sanah,polish pop,1089715.0
9341,20210429,POL,Sobel,polish trap,1007636.0
9342,20210429,POL,PSR,0,885199.6666666666
9343,20210429,POL,Lil Nas X,lgbtq+ hip hop,636333.0
9344,20210429,POL,Magiera,polish hip hop,618058.0
9345,20210429,POL,Vito Bambino,polish pop,377810.0
9346,20210429,POL,Young Igi,polish hip hop,200976.66666666666
9347,20210429,POL,Michał Anioł,polish alternative,166261.6
9348,20210429,PRT,Lil Nas X,lgbtq+ hip hop,345914.0
9349,20210429,PRT,Gama WNTD,0,181768.0
9350,20210429,PRT,Masked Wolf,australian hip hop,164977.0
9351,20210429,PRT,DJ Lucas Beat,sertanejo pop,123252.0
9352,20210429,PRT,Malu,arrocha,123252.0
9353,20210429,PRT,Bispo,hip hop tuga,108439.0
9354,20210429,PRT,Diogo Piçarra,portuguese pop,108439.0
9355,20210429,PRT,Matuê,rap cearense,79842.5
9356,20210429,PRT,Teto,trap baiano,79842.5
9357,20210429,PRT,Daniel Caesar,canadian contemporary r&b,78977.0
9358,20210429,PRT,Giveon,r&b,78977.0
9359,20210429,PRY,Sech,reggaeton,301886.0
9360,20210429,PRY,Bad Bunny,latin,220469.5
9361,20210429,PRY,Flow La Movie,reggaeton,192702.5
9362,20210429,PRY,Nio Garcia,latin hip hop,192702.5
9363,20210429,PRY,Myke Towers,latin,155667.0
9364,20210429,PRY,Sebastian Yatra,latin,155667.0
9365,20210429,PRY,Juhn,reggaeton,142464.0
9366,20210429,PRY,Myke Towers,trap latino,142464.0
9367,20210429,PRY,Jhay Cortez,latin,137873.33333333334
9368,20210429,PRY,Los Legendarios,trap latino,137873.33333333334
9369,20210429,PRY,Wisin,reggaeton,137873.33333333334
9370,20210429,ROU,Lil Nas X,pop,164396.0
9371,20210429,ROU,Masked Wolf,australian hip hop,91916.0
9372,20210429,ROU,Tiësto,house,60547.0
9373,20210429,ROU,Polo G,chicago rap,55215.0
9374,20210429,ROU,Delia,classic romanian pop,32744.5
9375,20210429,ROU,Nane,romanian rap,32744.5
9376,20210429,ROU,DaBaby,rap,32045.5
9377,20210429,ROU,Dua Lipa,uk pop,32045.5
9378,20210429,ROU,Ariana Grande,pop,29886.0
9379,20210429,ROU,The Weeknd,canadian contemporary r&b,29886.0
9380,20210429,ROU,Doja Cat,dance pop,27398.0
9381,20210429,SAU,Abdullah Al Farwan,sheilat,101324.0
9382,20210429,SAU,Masked Wolf,australian hip hop,101041.0
9383,20210429,SAU,AURORA,art pop,91801.0
9384,20210429,SAU,Mohammed Bin Grman,sheilat,77097.0
9385,20210429,SAU,Lil Nas X,pop,76349.0
9386,20210429,SAU,Abdullah Al Mukhles,sheilat,62305.0
9387,20210429,SAU,Mashael,khaliji,61763.0
9388,20210429,SAU,غنوة,0,52270.0
9389,20210429,SAU,Omar Naghmet Wattar,jalsat,49001.0
9390,20210429,SAU,Duncan Laurence,dutch pop,48336.0
9391,20210429,SGP,Olivia Rodrigo,pop,532245.0
9392,20210429,SGP,Giveon,pop,405938.0
9393,20210429,SGP,Justin Bieber,canadian pop,308257.0
9394,20210429,SGP,Lil Nas X,lgbtq+ hip hop,276948.0
9395,20210429,SGP,Pink Sweat$,bedroom soul,202702.0
9396,20210429,SGP,Doja Cat,pop,150896.5
9397,20210429,SGP,SZA,pop,150896.5
9398,20210429,SGP,Ariana Grande,dance pop,118026.0
9399,20210429,SGP,The Weeknd,pop,118026.0
9400,20210429,SGP,Daniel Caesar,r&b,115811.0
9401,20210429,SGP,Anderson .Paak,escape room,102846.66666666667
9402,20210429,SLV,Christian Nodal,ranchera,158825.0
9403,20210429,SLV,Gera MX,mexican hip hop,158825.0
9404,20210429,SLV,Bad Bunny,reggaeton,110875.5
9405,20210429,SLV,Sech,panamanian pop,92073.0
9406,20210429,SLV,Flow La Movie,reggaeton,67352.0
9407,20210429,SLV,Nio Garcia,latin hip hop,67352.0
9408,20210429,SLV,Jhay Cortez,reggaeton,62771.5
9409,20210429,SLV,Juhn,reggaeton flow,62081.0
9410,20210429,SLV,Myke Towers,latin,62081.0
9411,20210429,SLV,Jhay Cortez,latin,61535.0
9412,20210429,SLV,Los Legendarios,reggaeton flow,61535.0
9413,20210429,SVK,Lil Nas X,lgbtq+ hip hop,99973.0
9414,20210429,SVK,Masked Wolf,australian hip hop,66231.0
